sentence_length,punctuation_1,punctuation_2,punctuation_3,punctuation_4,punctuation_5,punctuation_6,punctuation_7,punctuation_8,punctuation_9,punctuation_10,punctuation_11,punctuation_12,punctuation_13,punctuation_14,punctuation_15,punctuation_16,punctuation_17,punctuation_18,punctuation_19,punctuation_20,punctuation_21,punctuation_22,punctuation_23,punctuation_24,punctuation_25,punctuation_26,punctuation_27,punctuation_28,punctuation_29,punctuation_30,punctuation_31,punctuation_32,pos_tag_CC,pos_tag_CD,pos_tag_DT,pos_tag_EX,pos_tag_FW,pos_tag_IN,pos_tag_JJ,pos_tag_JJR,pos_tag_JJS,pos_tag_LS,pos_tag_MD,pos_tag_NN,pos_tag_NNS,pos_tag_NNP,pos_tag_NNPS,pos_tag_PDT,pos_tag_POS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_RBR,pos_tag_RBS,pos_tag_RP,pos_tag_SYM,pos_tag_TO,pos_tag_UH,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBN,pos_tag_VBP,pos_tag_VBZ,pos_tag_WDT,pos_tag_WP,pos_tag_WP$,pos_tag_WRB,function_word_i,function_word_me,function_word_my,function_word_myself,function_word_we,function_word_our,function_word_ours,function_word_ourselves,function_word_you,function_word_your,function_word_yours,function_word_yourself,function_word_yourselves,function_word_he,function_word_him,function_word_his,function_word_himself,function_word_she,function_word_her,function_word_hers,function_word_herself,function_word_it,function_word_its,function_word_itself,function_word_they,function_word_them,function_word_their,function_word_theirs,function_word_themselves,function_word_what,function_word_which,function_word_who,function_word_whom,function_word_this,function_word_that,function_word_these,function_word_those,function_word_am,function_word_is,function_word_are,function_word_was,function_word_were,function_word_be,function_word_been,function_word_being,function_word_have,function_word_has,function_word_had,function_word_having,function_word_do,function_word_does,function_word_did,function_word_doing,function_word_a,function_word_an,function_word_the,function_word_and,function_word_but,function_word_if,function_word_or,function_word_because,function_word_as,function_word_until,function_word_while,function_word_of,function_word_at,function_word_by,function_word_for,function_word_with,function_word_about,function_word_against,function_word_between,function_word_into,function_word_through,function_word_during,function_word_before,function_word_after,function_word_above,function_word_below,function_word_to,function_word_from,function_word_up,function_word_down,function_word_in,function_word_out,function_word_on,function_word_off,function_word_over,function_word_under,function_word_again,function_word_further,function_word_then,function_word_once,function_word_here,function_word_there,function_word_when,function_word_where,function_word_why,function_word_how,function_word_all,function_word_any,function_word_both,function_word_each,function_word_few,function_word_more,function_word_most,function_word_other,function_word_some,function_word_such,function_word_no,function_word_nor,function_word_not,function_word_only,function_word_own,function_word_same,function_word_so,function_word_than,function_word_too,function_word_very,function_word_s,function_word_t,function_word_can,function_word_will,function_word_just,function_word_don,function_word_should,function_word_now,ngram_transition_num_nodes,ngram_transition_num_edges,ngram_transition_avg_degree,ngram_transition_density,type_token_ratio,passive_to_active_ratio,gender_prediction,double_spaces,Label
0.9644135431950558,1,0.9837606837606837,0.9064102564102564,1,1,1,1,1,0.9925925925925926,0.9971509971509971,1,1,0.9777777777777777,1,1,0.9837606837606837,1,0.9851851851851852,1,1,1,1,0.7843304843304844,1,1,1,1,0.985897435897436,0.9955840455840456,0.9881766381766381,1,0.870940170940171,0.9969209057668869,0.9837748839994013,0.9688776273868326,0.9974319498791883,0.9991596638655462,0.9822524429619176,0.9835161545534244,0.9983428485898176,0.9983193277310924,1,0.9913614300682105,0.9957106506724828,0.9777043641884234,0.9844035324053285,1,0.9982958068723673,0.9958218401864563,0.9875189770564714,0.9976201167489896,0.9827998374922489,0.9983193277310924,1,0.9941411679175487,1,0.9942822930698997,0.9983193277310924,0.9911027006222336,0.9566253982509034,0.9798789744905596,0.9934184360767208,0.9573075031539333,0.9807428314837385,0.9991361430068211,0.992436974789916,1,0.9992067055829965,1,0.9882334869431644,0.9733333333333334,0.9980952380952381,0.995852534562212,0.9968663594470046,1,0.9980952380952381,0.9714285714285714,1,1,1,1,0.9946236559139785,1,1,1,1,0.9980952380952381,1,1,0.9957296466973886,1,1,0.9876804915514593,0.9965284178187404,0.9965284178187404,1,1,0.9942857142857143,1,0.9923809523809524,0.9980952380952381,0.9974193548387097,0.9583410138248848,0.9961904761904762,1,1,0.9936098310291859,0.9949615975422427,0.9592319508448541,0.989247311827957,0.995299539170507,0.9863287250384024,0.9923809523809524,0.9806144393241167,0.9942857142857143,0.9984331797235023,1,0.9878955453149002,1,0.9857757296466974,1,0.9910291858678956,0.9930568356374808,0.9394162826420891,0.9893394777265745,0.9923809523809524,0.9942857142857143,0.9904761904761905,0.9974193548387097,0.9895852534562212,1,0.9980952380952381,0.9878033794162826,0.9965284178187404,0.9961904761904762,0.9940706605222734,0.9972043010752688,0.9885714285714285,0.9980952380952381,1,0.9996620583717358,0.9942857142857143,1,1,1,1,1,0.9862058371735791,0.9984331797235023,0.9942857142857143,0.9980952380952381,0.9937327188940093,0.9984331797235023,0.9885714285714285,0.9961904761904762,0.9961904761904762,1,1,1,1,1,0.9980952380952381,0.9984331797235023,0.9980952380952381,0.9965284178187404,0.9942857142857143,0.9946236559139785,0.9974193548387097,0.9980952380952381,0.9980952380952381,0.9961904761904762,1,0.9904761904761905,1,0.9961904761904762,0.9949615975422427,1,0.9949615975422427,1,0.9977572964669739,0.9984331797235023,0.9980952380952381,1,0.9876804915514593,0.9980952380952381,1,0.9911520737327189,1,1,0.9942857142857143,0.9984331797235023,0.9977572964669739,1,0.9996620583717358,0.9980952380952381,0,0,0.9998947949817207,0.9982447575175522,0.8677058609703423,1,1,1,0
0.7774329428741193,1,0.9885057471264368,0.5775862068965517,1,1,1,0.9885057471264368,1,0.9770114942528736,0.9770114942528736,1,1,0.8620689655172413,1,1,0.9885057471264368,1,1,1,1,1,1,0.9870689655172413,1,1,1,1,1,0.9540229885057472,0.8275862068965517,1,0.9727011494252873,0.9749893299189074,0.9966709346991037,0.9791293213828425,0.9976525821596244,1,0.9730687153222365,0.9995731967562953,0.9976525821596244,0.9976525821596244,1,0.973026034997866,0.961929150661545,0.9390098164746052,0.9454118651301749,1,0.9976525821596244,1,0.9569355527102006,0.9980367050789586,0.9780623132735808,0.9976525821596244,1,0.9878787878787879,1,0.9984208279982928,0.9953051643192489,0.9802816901408451,0.9594963721724286,0.9933418693982075,0.9943235168587281,0.9937259923175417,0.9906103286384976,0.9962868117797695,0.9878787878787879,1,1,1,0.9886363636363636,0.9659090909090909,1,0.9485389610389611,0.9857142857142858,1,1,0.9886363636363636,1,1,1,1,1,1,0.9857142857142858,1,1,1,1,1,0.9827922077922078,1,1,0.9943181818181818,0.9943181818181818,1,1,1,1,0.9857142857142858,0.9714285714285714,1,0.9858766233766234,0.9261363636363636,0.9943181818181818,0.9857142857142858,0.9829545454545454,0.9943181818181818,0.9943181818181818,0.9659090909090909,0.9943181818181818,0.9972402597402598,1,1,0.9913961038961039,1,0.9943181818181818,1,0.9943181818181818,1,0.9829545454545454,1,0.9683441558441559,1,0.9803571428571428,0.9227272727272727,0.9829545454545454,1,0.9943181818181818,0.9886363636363636,0.9943181818181818,1,0.9943181818181818,0.985551948051948,1,0.9857142857142858,0.9913961038961039,0.9771103896103897,0.9886363636363636,1,1,0.9571428571428572,1,1,0.9857142857142858,0.9886363636363636,1,1,0.9946428571428572,1,0.9857142857142858,0.9943181818181818,0.9741883116883117,0.9857142857142858,0.988474025974026,1,0.9943181818181818,1,1,1,0.9913961038961039,1,0.9943181818181818,1,1,1,1,1,0.9943181818181818,0.9857142857142858,1,1,1,0.9943181818181818,1,0.9714285714285714,0.9771103896103897,0.9943181818181818,0.9857142857142858,1,0.9829545454545454,1,1,1,0.9943181818181818,1,1,1,1,1,0.9714285714285714,0.9913961038961039,0.9829545454545454,1,1,1,0,0,0.9778689018874751,0.9962337210167302,0.9121212121212121,1,1,1,0
0.9144986449864498,1,0.9982456140350877,0.887719298245614,1,0.9894736842105263,0.9894736842105263,0.9736842105263158,0.9894736842105263,0.9789473684210527,0.8719298245614036,1,1,0.8947368421052632,1,0.9894736842105263,0.9982456140350877,1,1,1,1,1,1,0.9982456140350877,1,1,1,1,0.9947368421052631,0.9614035087719298,0.9,1,0.8052631578947369,0.9955790868527672,0.9900324239385997,0.9915392869078821,0.9976019184652278,0.9976019184652278,0.9789860043505538,0.9652072962656769,0.9952038369304557,0.9975550122249389,1,0.990642205062356,0.9638470152972975,0.9882910297678728,0.9940253176431959,1,0.9975550122249389,0.9976019184652278,0.9969862740614355,0.9979771683875394,0.9937907864417512,1,1,0.9928526616359724,1,0.9978833559069614,0.9976957309458057,0.9765351532954566,0.9703318030172439,0.9997185625582663,0.9833072417371727,0.9715044590244675,0.9956259930930561,0.9999530937597111,0.9975081059846499,1,0.9928057553956835,1,0.9790086293397552,0.959141079670881,1,1,1,1,1,0.9393939393939394,0.9878787878787879,1,1,1,0.9823800923138671,0.9878787878787879,0.9696969696969697,1,1,1,1,1,0.996628537025888,1,1,1,0.9994380895043147,1,1,1,0.9933774834437086,1,1,1,1,0.9901264298615292,1,1,1,0.9928155729480233,1,0.9867549668874173,1,0.9823800923138671,0.9878787878787879,0.9939393939393939,0.9950632149307646,0.9939393939393939,0.9928155729480233,1,1,0.9928155729480233,1,1,0.988882199478226,0.9939393939393939,0.9883202889825407,0.996628537025888,0.9939393939393939,0.9939393939393939,0.9933774834437086,0.9939393939393939,0.9878787878787879,0.9939393939393939,0.9933774834437086,0.9646397752358017,1,0.9945013044350792,0.9956251254264499,0.9867549668874173,0.9861930563917319,1,1,0.9928155729480233,1,1,1,1,1,1,0.996628537025888,0.9818181818181818,0.9939393939393939,1,0.9850692354003612,0.9933774834437086,0.9950632149307646,0.9939393939393939,0.9933774834437086,1,0.9933774834437086,1,0.9939393939393939,0.9939393939393939,1,0.9933774834437086,0.9818181818181818,1,1,1,0.9988761790086294,0.9933774834437086,1,1,1,0.9878787878787879,1,1,1,0.9933774834437086,1,0.9939393939393939,0.9696969696969697,1,1,0.9867549668874173,0.9867549668874173,1,0.9933774834437086,1,1,1,1,0.9757575757575757,0.9988761790086294,1,0.9939393939393939,0.9945013044350792,0,0,0.9999043434071684,0.9999521717035841,0.9814485819657233,1,1,1,1
0.9520308123249299,1,0.9856115107913669,0.9622302158273381,1,1,1,1,1,1,0.9374785885577253,1,1,0.9878383007879411,1,1,0.9856115107913669,1,0.9928057553956835,1,1,1,1,0.9843268242548818,1,1,1,1,0.9977732100034258,0.9878383007879411,0.9975162726961289,1,0.8234840698869476,0.998178084964863,0.9851547663803657,0.9743775123629949,0.9966887417218543,1,0.9782334171992635,0.9970116737518918,0.9981443457975457,0.9966887417218543,1,0.9949776839507601,0.9913097544752596,0.9930111724842631,0.974122058667592,1,0.9985443959243085,0.99748884197538,0.9852318844770911,0.9949776839507601,0.9754330663119234,1,1,0.9995999498732371,1,0.9803879040265286,0.9933774834437086,0.986465774024697,0.9918110221039744,0.9924327867588227,0.9895553177747574,0.9933437442763913,0.9973779847113373,0.9962886915950915,0.9896661750388001,1,0.9977442956707828,1,0.9962121212121212,0.9893939393939394,0.990909090909091,0.9962121212121212,1,1,1,0.975,1,1,0.990909090909091,1,0.9856060606060606,1,1,1,0.9924242424242424,0.9848484848484849,1,1,0.9878787878787879,1,1,0.9924242424242424,1,0.9962121212121212,1,1,0.9856060606060606,0.9818181818181818,1,1,0.9931818181818182,0.996969696969697,1,1,0.9962121212121212,0.9787878787878788,0.9924242424242424,0.9939393939393939,0.9962121212121212,0.9931818181818182,0.9939393939393939,1,0.9803030303030303,0.9977272727272727,0.9946969696969697,0.9886363636363636,0.9818181818181818,1,1,0.990909090909091,0.9704545454545455,0.990909090909091,0.9181818181818182,0.9977272727272727,0.9901515151515151,1,0.9946969696969697,0.9962121212121212,0.9886363636363636,1,0.9924242424242424,0.9871212121212121,0.9878787878787879,1,0.9840909090909091,0.9939393939393939,1,1,0.9962121212121212,0.9886363636363636,1,1,1,0.9924242424242424,1,1,0.9446969696969697,0.9818181818181818,0.9962121212121212,1,0.9984848484848485,0.9886363636363636,0.9946969696969697,0.9984848484848485,0.9962121212121212,0.9924242424242424,0.990909090909091,1,1,0.9962121212121212,1,0.9818181818181818,0.9946969696969697,1,1,0.9962121212121212,0.9840909090909091,0.9924242424242424,1,1,0.9924242424242424,1,1,0.9924242424242424,0.9886363636363636,1,0.990909090909091,1,0.9984848484848485,1,1,1,0.9924242424242424,1,0.9924242424242424,0.9962121212121212,1,1,0.9962121212121212,1,0.9962121212121212,1,0.9962121212121212,0.9946969696969697,0,0,0.9962168482907032,0.9981084241453516,0.9172908412620377,1,1,1,1
0.8297066476414302,1,0.981651376146789,0.9555398729710656,1,1,1,1,1,1,0.9541284403669725,1,1,0.981651376146789,1,1,0.981651376146789,1,1,1,1,1,1,0.9745942131263232,1,1,1,1,0.8645024700070572,0.978122794636556,0.8899082568807339,1,0.9273112208892025,0.9856448384329425,0.966542750929368,0.9676865885044323,1,1,0.9982556476980269,0.9644838432942522,1,1,1,0.9939090649127824,0.9581927366313984,0.9533314269373749,0.9614812696597084,1,1,1,0.9462968258507292,0.9976265370317415,0.9536459822705176,0.9962825278810409,1,0.9851301115241635,1,0.9893623105519016,1,0.9910208750357449,0.9559050614812696,0.9758364312267658,0.9939090649127824,0.9689162138976265,0.9883328567343437,1,0.9901915927938233,1,0.9901915927938233,1,0.9822222222222222,0.9688888888888889,0.9955555555555555,1,1,1,1,0.9674074074074074,0.962962962962963,1,1,1,1,0.9955555555555555,1,1,1,1,1,1,0.9437037037037037,1,1,1,1,1,1,1,0.9866666666666667,1,1,1,1,0.9807407407407407,1,1,0.9822222222222222,0.9955555555555555,1,0.9807407407407407,1,0.962962962962963,1,1,0.9911111111111112,1,0.9866666666666667,0.9955555555555555,0.9866666666666667,1,0.9955555555555555,0.9955555555555555,0.9644444444444444,0.9674074074074074,0.957037037037037,0.9466666666666667,0.9955555555555555,0.962962962962963,0.9911111111111112,1,1,1,0.9911111111111112,0.9733333333333334,0.9481481481481482,1,0.9866666666666667,0.9392592592592592,0.9866666666666667,0.9955555555555555,1,0.9822222222222222,0.9955555555555555,1,0.9911111111111112,0.9911111111111112,1,1,0.9748148148148148,0.9866666666666667,0.9644444444444444,0.9911111111111112,0.9674074074074074,0.9955555555555555,0.9777777777777777,0.9911111111111112,1,1,1,1,0.9911111111111112,1,1,0.9955555555555555,1,1,0.9955555555555555,0.9911111111111112,0.9674074074074074,0.9955555555555555,1,1,1,1,1,1,0.9911111111111112,1,0.9955555555555555,1,1,1,1,1,0.9777777777777777,1,0.962962962962963,1,1,1,0.9718518518518519,1,0.9718518518518519,1,1,1,0,0,0.9709584331061583,0.9854792165530791,0.687503574492422,1,1,0,0
0.907689665904676,1,0.9934640522875817,0.9493464052287581,1,1,1,1,1,1,0.9275599128540305,1,1,0.9520697167755992,1,1,0.9934640522875817,1,0.9814814814814815,1,1,1,1,0.9493464052287581,1,1,1,1,0.9738562091503268,0.9956427015250545,0.9215686274509804,1,0.974400871459695,0.9925798358634179,0.9938129863502998,0.9806522940851299,0.9995322532635965,1,0.9807586001615852,0.9868605689501212,0.9988093719437003,0.996449377046392,1,0.9986180210060807,0.980333375855764,0.9878598460688013,0.9920270442658502,0.9983416252072969,0.9971509971509972,0.9966619891993026,0.962006208274865,0.984862014712761,0.9920695666964323,1,1,0.9978738784708934,1,0.9908151549942594,0.9943019943019943,0.9875409278394353,0.9986392822213718,0.993557851766807,0.9945571288854871,0.9924735297869626,0.9976825275332738,0.996449377046392,0.9945571288854871,1,0.9997661266317983,1,0.9886656940859612,0.9963247671417349,0.996268656716418,0.9999719447873415,1,1,1,0.9434126360677814,0.9924250925822018,1,0.996268656716418,1,1,1,1,1,0.981203007518797,0.9773874985972394,1,1,0.9814555044327236,0.996268656716418,1,1,1,1,1,1,0.9849343508023791,1,1,1,0.9888620805745707,0.9847379643137695,1,0.996268656716418,0.9999719447873415,0.9964089327797104,0.9999719447873415,0.9925934238581529,0.9962125462911009,0.9888059701492538,1,0.996268656716418,0.9999158343620245,0.9999719447873415,0.9924812030075187,1,0.9962406015037594,1,0.9925373134328358,1,0.9885815284479856,0.9962125462911009,0.9517450342273595,0.9854112894175738,0.9814274492200651,0.9924812030075187,0.9924812030075187,0.9925373134328358,0.9888059701492538,0.996268656716418,1,0.9852710133542812,0.9851026820783302,0.9999719447873415,0.9923689821568847,0.9924812030075187,0.9736561553136572,1,0.9962406015037594,0.9962125462911009,1,1,0.9925373134328358,0.9962406015037594,1,1,0.988216810683425,0.9923970373695432,0.9999438895746829,1,0.9810627314555045,0.9888059701492538,0.9851026820783302,1,0.9962125462911009,0.9962406015037594,1,1,0.996268656716418,1,0.9962967119290764,0.9962967119290764,0.996268656716418,1,1,0.9962406015037594,0.996380877567052,0.9999719447873415,0.9925373134328358,1,1,0.9962967119290764,0.9962406015037594,0.9925373134328358,0.9924812030075187,0.996268656716418,0.996268656716418,1,0.9924250925822018,1,0.996268656716418,1,0.9924531477948603,0.9999719447873415,1,0.996268656716418,1,1,0.9961564358657838,0.996268656716418,0.9887218045112782,1,1,0.9962406015037594,0,0,0.999526431349288,0.999763215674644,0.9685971850150954,1,0,0,1
0.777992277992278,1,0.9741935483870968,0.8401433691756273,1,1,1,0.9870967741935484,1,1,0.9290322580645162,1,1,0.6329749103942652,1,1,0.9741935483870968,1,0.9870967741935484,1,1,1,1,0.864516129032258,1,1,1,1,0.9017921146953405,0.9017921146953405,0.9870967741935484,1,0.8931899641577061,0.9609164420485176,0.9919137466307277,0.9387147113065684,1,1,0.9967371258334515,0.9790041140587318,0.9973045822102425,0.9986522911051213,1,0.9858135905802241,0.9893601929351681,0.995318484891474,0.927720244006242,1,0.9959568733153639,0.9959568733153639,0.9911334941126401,0.9892183288409704,0.9987232231522202,0.9986522911051213,1,0.9973045822102425,1,0.9690026954177897,0.9986522911051213,0.9885799404170804,0.9737551425734147,0.9743935309973046,0.9851752021563343,0.9385728472123706,0.9858135905802241,0.9973045822102425,0.9946091644204852,1,0.9763796283160732,1,0.9790940766550522,0.9790940766550522,1,0.9965156794425087,0.9965156794425087,1,1,0.9930313588850174,1,1,1,1,0.9965156794425087,1,1,1,1,1,1,1,0.9790940766550522,1,1,0.9930313588850174,1,1,1,1,0.9895470383275261,1,1,1,0.9930313588850174,0.9375725900116144,1,1,1,0.9930313588850174,1,0.9895470383275261,1,0.9895470383275261,0.9930313588850174,1,0.8368176538908246,1,0.9860627177700348,1,0.9860627177700348,1,0.9965156794425087,0.9965156794425087,0.9828687572590011,0.9965156794425087,0.8885017421602788,0.9094076655052264,0.9965156794425087,0.9930313588850174,0.9965156794425087,0.9965156794425087,0.9825783972125436,1,1,0.9616724738675958,0.9895470383275261,1,0.9930313588850174,0.9825783972125436,0.9930313588850174,1,1,0.9930313588850174,1,1,0.920150987224158,0.9895470383275261,1,1,0.9198606271777003,0.975609756097561,0.9930313588850174,1,0.9930313588850174,1,0.9825783972125436,1,0.9965156794425087,1,0.9895470383275261,1,1,1,1,1,1,0.9166666666666666,0.9965156794425087,0.9965156794425087,0.975609756097561,1,0.9965156794425087,0.9895470383275261,0.9930313588850174,1,1,0.9895470383275261,1,1,1,1,1,1,1,0.9965156794425087,0.9930313588850174,0.9965156794425087,1,1,1,1,1,1,0.9236353077816493,1,0.9965156794425087,0.9965156794425087,0,0,0.9411764705882353,0.9719469309462916,0.6343452972052774,1,0,0,1
0.7694532667876588,1,0.995979020979021,0.8784965034965035,1,1,1,1,1,1,0.9036713286713287,1,1,0.9772727272727273,1,1,0.995979020979021,1,0.9846153846153847,1,1,1,1,0.9444055944055944,1,1,1,1,0.9886363636363636,0.9545454545454546,0.9604895104895105,1,0.9861888111888112,0.9955282823986876,0.9978066711221824,0.9821799623306398,0.9985236041071754,1,0.9844583510541345,0.9928488972598578,0.9963302752293578,1,1,0.9952123458290297,0.9782793608360167,0.9860805638252628,0.9446989489033356,1,1,0.9970472082143508,0.9935901330579014,0.9956558721672033,0.9722036575733641,0.998165137614679,1,0.9985236041071754,1,0.997132268060028,0.9952123458290297,0.998250197460356,0.9990521902910262,0.9912266844887295,0.9992405370921684,0.9782550580229662,0.9959292788140227,0.998165137614679,1,1,0.9955708123215262,1,0.9999250374812594,0.9961019490254872,1,1,1,1,1,0.991304347826087,1,1,1,1,0.9955772113943029,0.9914542728635682,0.9869565217391304,1,1,1,1,1,0.9824587706146927,0.9956521739130435,1,1,1,1,1,1,1,1,1,1,0.9915292353823089,0.9998500749625188,0.9956521739130435,0.9956521739130435,1,0.9871064467766117,1,0.9788605697151425,1,0.9956521739130435,0.9999250374812594,1,0.9871064467766117,1,0.9826086956521739,1,0.9871064467766117,1,0.9957271364317841,1,0.9953523238380809,0.9913793103448276,0.9429535232383808,0.9874062968515742,0.9999250374812594,1,1,0.9957271364317841,0.9958020989505247,1,1,0.9994752623688156,0.991304347826087,1,0.9742128935532234,0.9998500749625188,0.9826086956521739,1,1,1,0.9957271364317841,1,0.9956521739130435,0.9956521739130435,0.9956521739130435,1,0.999400299850075,0.9871064467766117,0.9913793103448276,0.9956521739130435,0.987256371814093,0.9913793103448276,0.9955022488755623,0.9956521739130435,0.9956521739130435,1,1,1,0.9956521739130435,1,1,0.9957271364317841,0.9869565217391304,1,1,0.9827586206896551,0.9913793103448276,1,1,1,1,0.991304347826087,1,1,1,1,1,1,0.9956521739130435,1,1,1,0.9957271364317841,0.9999250374812594,1,1,1,1,0.9956521739130435,0.9913793103448276,1,1,1,0.9869565217391304,0,0,0.9932885906040267,0.9985064926949371,0.9575551370071086,1,1,1,1
0.7804878048780488,1,0.9849624060150376,0.8817878028404345,1,1,1,0.9849624060150376,1,1,0.8796992481203008,1,1,0.9114452798663325,1,1,0.9849624060150376,1,1,1,1,1,1,0.9636591478696742,1,1,1,1,0.9548872180451128,0.9699248120300752,0.9774436090225564,1,0.9072681704260652,0.9835353367646245,0.9889589905362776,0.9985333997454203,0.9952681388012619,1,0.928164259228513,0.9971498145995905,0.9952681388012619,1,1,0.9873817034700315,0.9955448558304278,0.9945763462283469,0.9893740660800265,0.998422712933754,0.998422712933754,0.9887652886158614,0.9858874315125352,0.9989208035862527,0.9791908794067187,1,1,0.9991145055066689,1,0.9719132215396535,1,0.9685649454867452,0.9924179534008523,0.9810725552050473,0.9889589905362776,0.96933975316841,0.9892633792683602,0.998422712933754,0.9952681388012619,1,0.9982290110133377,1,0.9996078431372549,0.98,1,1,0.992,1,1,0.9963921568627451,1,1,1,1,0.996,0.9803921568627451,0.968,1,0.9803921568627451,0.9803921568627451,1,1,0.9887843137254902,0.996,1,0.992,1,1,1,1,0.988,1,1,1,0.9963921568627451,0.9651764705882353,1,1,1,0.9687843137254902,1,0.988,1,0.9843921568627451,0.992,1,0.996,0.984,0.992,1,0.992,1,1,1,0.9735686274509804,0.996,0.9992156862745099,0.9916078431372549,0.98,1,0.996,0.9843921568627451,0.992,1,1,0.9996078431372549,0.988,0.992,0.992,0.9571764705882353,0.9451764705882353,1,1,1,1,1,0.996,0.996,1,1,0.9419607843137255,0.9843921568627451,0.984,1,0.9727843137254902,0.9803921568627451,0.9836078431372549,0.996,1,1,0.9803921568627451,1,0.988,1,0.9803921568627451,0.988,0.9883921568627451,1,0.996,0.9963921568627451,1,1,1,1,1,0.992,1,0.996,1,1,0.996,1,0.996,0.996,1,1,1,0.988,1,1,1,1,0.984,1,0.9996078431372549,1,0.996,0.992,0,0,0.9818181818181819,0.9925065349985478,0.852260778128286,1,1,1,0
0.80616938133278,1,0.8947368421052632,0.4956140350877193,1,1,1,1,1,1,1,1,1,1,1,1,0.8947368421052632,1,1,1,1,1,1,0.9539473684210527,1,1,1,1,0.9736842105263158,0.7631578947368421,0.9473684210526316,1,0.9758771929824561,0.9732542819499341,0.9734519104084322,0.9295783926218709,1,1,0.9343873517786562,0.9720026350461133,1,1,1,0.9853754940711462,0.916205533596838,0.9381422924901186,0.9203557312252965,1,0.9891304347826086,0.9891304347826086,0.9506587615283267,0.9878787878787879,0.9841238471673255,1,1,0.9878787878787879,1,0.9698945981554677,1,0.9876811594202899,0.9926877470355732,0.9795125164690383,0.9939393939393939,0.9590250329380764,1,0.9939393939393939,0.9987483530961792,1,0.9891304347826086,1,1,1,1,0.9428571428571428,0.9857142857142858,1,1,1,1,1,1,1,1,1,0.9857142857142858,1,1,1,1,1,0.9982683982683983,1,1,1,1,1,1,1,1,0.9857142857142858,0.9714285714285714,1,0.983982683982684,0.9696969696969697,1,0.9857142857142858,1,1,1,1,1,0.9857142857142858,1,1,0.9857142857142858,1,1,0.9696969696969697,1,1,1,1,0.9285714285714286,0.9696969696969697,0.9874458874458875,0.9,0.9696969696969697,1,1,1,1,1,1,0.9571428571428572,1,0.9857142857142858,0.9857142857142858,0.9714285714285714,0.9696969696969697,1,1,0.9571428571428572,1,1,0.9857142857142858,1,1,1,0.9056277056277056,1,0.9857142857142858,1,0.9571428571428572,0.9857142857142858,0.9714285714285714,1,1,1,1,1,0.9857142857142858,1,1,1,1,1,1,1,0.9696969696969697,0.9857142857142858,1,1,1,1,1,0.9714285714285714,0.9714285714285714,1,0.9857142857142858,1,1,1,1,1,0.9696969696969697,1,1,1,1,1,0.9714285714285714,0.9857142857142858,1,1,1,0.9696969696969697,0,0,0.9896950875211745,0.9948475437605873,0.9683135704874836,1,1,1,0
0.9434866213894116,1,0.9790575916230366,0.8658880386629078,1,1,1,1,1,0.9528795811518325,0.9424083769633508,1,1,0.8566250503423278,1,1,0.9790575916230366,1,1,1,1,1,1,0.936770036246476,1,1,1,1,0.9895287958115183,0.8880386629077729,0.9633507853403142,1,0.9907370116794201,0.9859003944288964,0.9922750855141487,0.9997545048362547,0.996415770609319,1,0.9355738858611152,0.9503772442349552,0.998805256869773,0.996415770609319,1,0.9991244005826418,0.9299029475785994,0.970131421744325,0.9616045563902391,0.998805256869773,0.8835616438356164,0.989247311827957,0.9209996563067707,0.984468339307049,0.9980851377227868,1,1,0.996415770609319,1,0.9901229112453152,0.996415770609319,0.9953028592003405,0.9605734767025089,0.984468339307049,0.9982488011652837,0.89766124940672,0.9788955990900312,0.9931506849315068,0.995221027479092,1,0.9955401711919608,1,0.9934426229508196,0.980327868852459,1,0.9868852459016394,1,1,1,0.7838353030880671,0.9934426229508196,1,1,1,0.9868852459016394,1,0.9967213114754099,1,1,0.9967213114754099,1,1,0.9639344262295082,1,1,1,0.9967213114754099,0.9934426229508196,1,1,0.9868852459016394,1,1,1,0.9967213114754099,0.8103698055661457,0.9934426229508196,1,1,0.9731605032405642,1,0.9672131147540983,0.9967213114754099,0.9901639344262295,1,1,0.9967213114754099,0.9967213114754099,0.9901639344262295,1,0.9898589401448723,1,1,0.9967213114754099,0.9147540983606557,0.9934426229508196,0.9975981700343118,0.9377049180327869,0.9836065573770492,0.9967213114754099,0.9949294700724362,0.9967213114754099,1,1,1,0.9624475791078917,0.9967213114754099,0.9985131528783835,0.9770491803278688,0.9967213114754099,1,0.9967213114754099,1,0.9967213114754099,1,1,0.9967213114754099,1,1,1,0.9657262676324819,0.9934426229508196,0.9901639344262295,0.991650781547846,0.991650781547846,0.9901639344262295,0.9949294700724362,0.9967213114754099,1,0.9883720930232558,1,1,0.9967213114754099,1,1,0.9934426229508196,1,0.9967213114754099,0.9883720930232558,0.9967213114754099,0.9949294700724362,0.9967213114754099,1,1,0.9934426229508196,0.9967213114754099,1,0.9934426229508196,0.9934426229508196,1,0.9934426229508196,1,0.9967213114754099,0.9934426229508196,1,1,0.9967213114754099,0.9934426229508196,1,0.9967213114754099,1,1,1,1,0.9967213114754099,1,0.9967213114754099,0.9800228745711018,0,0,0.9810845750833503,0.9941698570700911,0.99844519729628,1,1,0,1
